-1.24525 -1.34153 5.11914 0.107981
-1.57134 -1.70691 17.9847 0.509996
-0.787728 -0.873913 -0.161696 0.0182042
-0.559301 -1.00993 -0.153671 0.0153593
-0.141702 -0.959182 -0.241764 0.00675433
0.305797 -1.41884 0.875542 0.0685611
0.0169589 -1.33408 0.309249 0.0415382
-0.00864843 -1.92192 5.97312 0.236241
-0.576358 -2.69948 34.0316 1.0629
-0.522189 -2.50451 23.4233 1.31971
0.0098711 -2.40379 18.0961 0.49162
-0.0780404 -1.73608 3.01343 0.13405
-0.373801 -2.58706 27.3536 1.51657
-0.558051 -1.97277 8.15128 0.315631
-0.265128 -1.96971 6.64976 0.253719
0.414363 -1.29979 0.359048 0.0443584
0.281197 -1.55844 1.6618 0.0848529
0.482157 -1.64042 3.01061 0.145758
-0.10576 -1.69093 2.5251 0.0815266
-0.269203 -1.47487 1.19077 0.0862914
-0.992284 -1.37803 3.08632 0.149991
-0.420566 -2.22826 13.7602 0.270961
-1.28318 -1.42363 7.07491 0.295205
-0.760918 -1.13122 0.452788 0.0301837
-0.0370167 -0.53941 0.552512 0.0121672
0.0130407 -0.153768 10.2708 0.282245
0.373679 -0.346818 0.573397 0.010411
-0.480495 -1.02414 -0.150222 0.0175146
0.319515 -1.36005 0.552124 0.0694497
-0.344577 -2.25674 13.7863 0.618934
0.200815 -2.04659 8.65039 0.558759
-0.263493 -1.37389 0.508939 0.0497063
0.346944 -1.45322 1.16552 0.0695923
0.768667 -0.83279 -0.258444 0.0171825
0.689775 -1.4677 1.96132 0.0935836
0.829805 -0.91821 -0.0311183 0.0174598
1.33563 -0.345395 1.34395 0.0254896
1.63792 0.401769 3.13647 0.0202676
1.39592 1.1347 5.37181 0.109966
1.25899 1.06721 2.80932 0.0872067
1.08129 0.643336 -0.0916583 0.00892684
1.06759 0.489547 -0.0128282 0.00617482
1.57278 0.450581 2.43504 0.021245
1.6693 -0.431247 3.48464 0.0232982
2.11845 -0.583076 14.0215 0.0778567
1.51278 0.0914913 28.5091 0.970781
1.91471 0.644832 9.11797 0.0943884
1.19689 0.475292 0.291827 0.00439322
0.658738 0.731824 -0.362529 0.00453865
-0.183919 0.109785 13.2509 0.376994
0.141708 0.356384 1.50644 0.0214681
-0.414197 0.654386 -0.114334 0.00664933
-0.750338 1.31822 1.3276 0.0514306
-1.38774 1.89544 16.8586 0.669604
-0.644262 1.84391 6.48295 0.264638
-1.33521 1.4909 8.09224 0.327799
-0.944024 1.69197 6.62886 0.328392
-0.713675 0.853121 -0.26393 0.0096699
-0.2536 0.866803 -0.213669 0.00494814
-0.284362 0.220689 2.21527 0.0419568
-1.10816 -0.611485 -0.0340012 0.00675568
-0.841735 -0.983816 0.187717 0.0375454
-0.603329 -0.501729 -0.227161 0.00471506
-0.116256 -0.982409 -0.251294 0.00643825
0.0484768 -0.696073 0.0785853 0.00812137
-0.234454 -1.02813 -0.22678 0.0116953
-0.0164934 -1.52278 1.24459 0.0716935
-0.66946 -0.656082 -0.385552 0.00479481
-0.467033 -1.09181 -0.0969282 0.027629
-0.135741 -0.366783 1.43306 0.0165549
-0.00272214 -0.682945 0.108654 0.00750649
0.379836 -0.812305 -0.227734 0.00775515
-0.0697982 -1.26031 0.0800223 0.0326125
-0.23306 -1.34104 0.424965 0.0357365
0.19189 -0.94798 -0.240564 0.0065105
0.455101 -0.794456 -0.254645 0.00486578
0.76522 -0.304783 1.52164 0.0135508
0.5057 0.547445 -0.145977 0.00376496
1.38088 0.114809 18.0377 0.421091
1.45439 0.617457 1.84134 0.0433992
0.921931 1.42769 2.95862 0.134925
1.06707 0.773028 0.174979 0.0255047
1.92819 0.493229 8.02098 0.0527084
1.2409 1.30182 4.28515 0.0892596
1.13187 0.871684 0.756313 0.0360046
1.81193 0.382943 5.59501 0.0281283
1.1272 0.330764 0.993705 0.0134588
0.557818 -0.250226 2.99383 0.057965
-0.190672 -0.300194 1.68871 0.0219151
-0.197206 -0.985434 -0.248595 0.00861446
-0.763902 -0.695343 -0.409367 0.0036502
-0.895271 -0.851723 -0.0637912 0.0166367
-0.0766732 -1.58843 1.72478 0.0925072
-0.269362 -2.00419 7.03763 0.288336
-1.01161 -1.80862 9.39256 0.431221
-0.667081 -1.25116 0.740927 0.0712291
-0.593969 -1.61995 3.04216 0.157901
-0.0837875 -1.89155 5.3703 0.270706
0.497594 -1.25077 0.378486 0.0404232
0.967281 -1.30052 2.19541 0.112175
0.880133 -1.35363 2.19428 0.159286
1.74935 -1.74684 25.9198 0.761281
0.865936 -1.69835 5.49725 0.205892
0.631799 -1.81138 6.29088 0.259606
0.299559 -0.959005 -0.248168 0.0100294
0.175036 -1.16966 -0.0799733 0.0163716
0.239281 -1.20549 -0.00186895 0.0348469
0.611629 -0.750788 -0.332179 0.00249828
-0.04067 -0.619205 0.273591 0.00703177
-0.806644 -1.09138 0.435931 0.0672019
-1.45806 -0.315054 2.17763 0.0249585
-1.76283 0.57234 5.3951 0.0299253
-2.31048 0.482975 19.7397 0.0747584
-1.83893 -0.367637 6.09421 0.034171
-1.3503 -0.701091 1.37678 0.0313358
-0.667494 -1.47772 2.07955 0.0855411
0.15845 -0.754762 -0.0603695 0.0076207
0.754016 -0.455453 -0.134505 0.00643933
0.429854 -1.05678 -0.175077 0.0171234
1.17308 -1.61543 7.62651 0.225936
0.989821 -1.78964 7.78806 0.248713
0.5744 -1.32949 0.714229 0.0462148
1.31468 -0.788695 1.52118 0.0375043
1.33417 -0.413147 0.909514 0.00615019
1.41984 -1.14908 5.58534 0.173626
1.57486 -1.19856 9.12703 0.142549
1.20285 -0.694271 0.510186 0.017472
0.967697 -0.85277 0.0878753 0.0188437
0.967697 -0.85277 0.109126 0.0265335
1.00176 -1.74925 8.01786 0.43848
1.36198 -1.00271 3.52897 0.102513
1.97945 -1.43417 26.9149 0.453442
1.13409 -2.09265 18.3573 0.563706
1.83025 -1.34026 17.6554 0.202827
1.01025 -1.44343 3.75013 0.134082
0.37196 -1.89064 5.50272 0.161064
-0.167814 -1.2467 0.0960064 0.0316615
0.281126 -1.37441 0.636311 0.0638249
-0.318414 -0.506838 0.283516 0.006456
0.200092 -0.617497 0.191567 0.00934764
0.420915 -0.388331 0.307365 0.00932127
-0.214941 -0.877461 -0.225475 0.00225292
-0.219475 -0.612631 0.187621 0.0066262
-0.204826 -0.777402 -0.101536 0.00362576
0.296079 -0.500435 0.347829 0.012757
-0.500487 -1.34337 0.778102 0.0576964
-0.990091 -1.09154 1.08236 0.0438878
-0.830422 -0.237792 3.18648 0.0361092
-0.401474 -0.229233 3.11868 0.0684561
0.00942808 0.477288 0.854067 0.0143903
-0.437883 0.545243 -0.0164804 0.00630429
-0.915414 0.235371 3.1948 0.0465053
-0.87645 0.528269 -0.346042 0.00402764
-0.0420446 0.646284 0.222184 0.0081406
-0.156377 1.1697 -0.130265 0.0132081
0.299513 0.651812 0.0376579 0.00761371
0.657955 0.307083 1.55343 0.0304864
1.19674 0.842681 0.994265 0.0343241
0.80921 0.991277 0.131152 0.0292646
1.68847 0.894416 7.28767 0.0880855
1.26108 1.33695 5.07173 0.204738
1.02693 0.921005 0.472405 0.0233842
0.179284 0.322825 1.59831 0.0294181
0.281121 0.851585 -0.210815 0.00638787
0.690006 0.971265 -0.0928156 0.0254888
0.781624 1.54786 3.07783 0.114483
0.0720305 1.04746 -0.225352 0.00885118
-0.440641 0.67941 -0.166553 0.00575515
-0.251944 0.958462 -0.243664 0.00557499
0.0610435 1.70801 2.64533 0.125551
-0.210168 2.4848 20.843 0.866717
0.262144 2.4629 20.5237 0.936742
-0.493451 1.61395 2.41865 0.0584317
0.0827078 2.12525 9.52634 0.269027
-0.688043 2.04828 10.4467 0.287968
-1.50981 1.53247 12.7711 0.176198
-1.76086 1.17476 13.3444 0.158261
-1.4345 0.474042 1.34907 0.0169041
-1.57143 0.704173 3.61187 0.0478832
-1.34402 1.0359 3.45954 0.086082
-1.22334 0.560511 0.315358 0.00717804
-1.97143 0.867252 13.9724 0.148933
-1.77961 1.62812 23.6334 0.657425
-1.32273 1.4446 7.48021 0.154149
-1.29615 0.697403 0.997319 0.0159911
-1.05487 1.06905 1.311 0.0599225
-1.30121 0.376873 0.958319 0.00744065
-1.42058 0.83939 2.89514 0.0633183
-0.522213 1.20172 0.190525 0.0310661
-0.825028 1.82702 7.59593 0.267566
-0.279447 1.90984 5.92753 0.225078
0.458172 1.87409 5.56336 0.213904
0.587656 2.11248 11.3747 0.555189
1.1396 1.95509 13.4168 0.602792
1.21803 2.40837 31.8544 1.1485
0.916519 2.70244 40.1144 1.19188
0.957909 2.42121 27.3084 1.12407
1.40882 2.08016 22.9738 0.541844
1.40882 2.08016 23.9509 0.749593
0.601653 1.59783 2.87285 0.139492
1.28446 1.40001 6.28734 0.200774
0.878307 0.588429 -0.415623 0.0041726
0.237616 1.48527 1.2292 0.0742194
-0.153133 1.13088 -0.168524 0.020761
0.100561 1.42234 0.723291 0.0521874
-0.245425 1.4628 1.05326 0.0809116
0.481171 0.876158 -0.274311 0.00443707
-0.130106 0.793387 -0.107696 0.00469893
-0.826167 0.989252 0.150102 0.0237326
-0.12143 0.583563 0.355797 0.00938872
0.277528 1.29622 0.26998 0.0173636
0.564291 1.56868 2.69551 0.148757
1.2461 1.46347 6.68428 0.120458
1.30862 0.710013 1.12821 0.0448335
1.18827 1.45493 5.40755 0.130924
2.03018 1.00972 18.6853 0.238978
1.90404 0.559927 8.05477 0.0462057
1.23056 0.379966 0.721364 0.0204796
0.337586 0.660346 -0.0362118 0.00713684
0.894738 0.920601 0.105597 0.0208426
1.68526 0.529964 3.9127 0.0211518
1.37885 1.2108 5.59966 0.136171
0.739178 1.4069 1.77898 0.0705357
0.494044 1.67985 3.30418 0.170745
1.20808 1.2026 3.26672 0.132611
1.27058 0.596005 0.56485 0.0148734
1.77316 0.810449 7.89666 0.0763918
1.29537 0.557962 0.629409 0.0109791
1.10136 1.37479 3.76092 0.0599212
0.631348 0.784338 -0.33026 0.00558418
1.41254 1.59912 11.0964 0.47078
1.13447 1.70769 9.66384 0.309379
1.52259 1.76977 17.2943 0.84744
1.06126 2.14962 18.1289 0.793672
0.427533 1.45121 1.24459 0.0846352
1.21682 1.27436 4.3288 0.166906
1.05159 1.80173 9.00101 0.367377
0.913197 1.95224 10.9358 0.504604
0.397094 1.69525 2.93095 0.121371
-0.342124 1.90656 6.09407 0.312794
0.382471 1.83678 4.74163 0.183428
1.16739 1.89158 12.1835 0.362162
1.61807 1.16256 9.48744 0.142126
1.18683 0.60533 0.217472 0.0122224
0.870786 1.00911 0.347852 0.0258966
0.767112 0.978776 -0.0247662 0.0156608
-0.0535182 0.967533 -0.249949 0.00756822
-0.795268 0.818154 -0.250522 0.00889826
-0.0209136 0.797601 -0.0973431 0.00618299
-0.867407 0.762739 -0.278459 0.0098229
-1.52476 0.326846 2.5512 0.0243599
-1.53724 0.391305 2.2214 0.025218
-0.716708 0.862519 -0.240041 0.0086946
-1.51425 0.346072 2.28683 0.0261491
-1.29702 0.818571 1.57524 0.039299
-1.28736 1.47902 7.24594 0.236596
-0.449826 1.75053 4.17913 0.200184
0.305978 1.11478 -0.164664 0.0175221
-0.237791 0.934181 -0.245526 0.00634256
0.112008 0.406356 1.21421 0.0227555
0.00226139 0.720654 0.0400503 0.00467131
0.682615 1.59193 3.19984 0.102797
0.0885403 2.01539 7.19259 0.222181
-0.206098 2.78277 35.4574 1.53557
-0.00222865 2.1018 8.91576 0.369856
-0.522575 1.63862 3.21554 0.156735
-0.662163 2.00146 9.66554 0.405319
-0.662163 2.00146 9.82493 0.303804
0.166673 1.47589 1.017 0.0464746
0.348634 2.1658 10.541 0.246823
-0.46246 1.30193 0.469851 0.0449247
-0.351544 2.03669 8.54145 0.339608
-0.659897 1.85142 6.51675 0.407214
-1.43154 1.06194 4.72854 0.0961365
-1.42056 0.548908 1.33918 0.0148086
-0.925774 0.479172 -0.14641 0.0094259
-0.0741355 0.684009 0.101646 0.00483857
0.605798 0.642636 -0.330258 0.00279631
0.866517 -0.218479 3.87029 0.0730552
-0.00512004 0.20301 6.15808 0.119629
-0.824516 0.448966 -0.0655988 0.00693447
-1.07083 1.24334 2.47948 0.097051
-0.709125 1.28312 0.958657 0.0572469
-0.0452244 1.4522 0.889549 0.0724571
0.440996 2.06 9.18784 0.300582
-0.216137 1.67471 2.59524 0.16196
0.540992 2.15465 12.0616 0.566135
0.784359 1.4524 2.20877 0.118402
0.100022 0.772751 -0.0651321 0.00927859
0.69178 1.35591 1.31842 0.0753961
0.548653 1.55336 2.19597 0.125609
0.000397498 1.00392 -0.249746 0.00472105
0.364672 1.50489 1.36679 0.0986111
0.607055 1.26522 0.599916 0.0371202
0.833784 1.49912 2.87637 0.0943103
0.368297 1.0685 -0.167457 0.0123328
0.179715 1.89138 5.43995 0.188153
0.495295 1.08144 -0.0631101 0.0240851
0.614736 1.19596 0.328582 0.0415214
-0.139233 0.85099 -0.181414 0.00470306
0.585841 0.64172 -0.309418 0.00345149
1.35377 0.965446 3.15579 0.0464487
1.8275 0.99382 11.9032 0.116601
1.71009 1.16626 12.0335 0.17566
1.02437 0.486674 -0.0787135 0.0039016
0.655338 0.167206 7.82551 0.122428
0.549025 0.424424 0.0326324 0.00789309
-0.287887 -0.444354 0.541402 0.00783996
-0.343453 -1.05068 -0.211623 0.0117995
-0.434073 -1.68514 3.16521 0.148324
-0.106512 -1.62374 1.85077 0.0919623
-0.174899 -1.70444 2.71648 0.101798
-0.774125 -1.60274 3.80517 0.126421
0.0740557 -1.84247 4.36153 0.20085
0.0354009 -0.991381 -0.242269 0.00660641
-0.476096 -0.548143 -0.0855745 0.00476991
-0.659607 -0.672448 -0.376567 0.00360634
-0.296001 -1.44731 0.889272 0.0651555
-0.0120866 -0.807605 -0.115418 0.00293323
0.608788 -1.28858 0.655547 0.0393352
-0.227806 -0.695022 0.0160955 0.00461229
-0.912689 -0.410309 0.229795 0.0145939
-1.09724 -1.29004 2.97621 0.102882
-1.72137 -1.85579 28.0669 0.513324
-1.91666 -1.53247 25.5682 0.42236
-2.00769 -1.21917 22.2647 0.398707
-1.19952 -0.964701 1.64709 0.0393512
-0.833986 -1.769 6.21017 0.167929
-0.6419 -1.90018 7.11959 0.3468
-1.14476 -1.26332 3.29006 0.116876
-1.0335 -1.18922 1.82822 0.0812147
-1.12529 -1.6721 7.7261 0.353797
-1.67609 -1.17108 10.5092 0.225359
-1.95511 -0.749538 11.6009 0.142145
-1.87997 -0.70117 8.94348 0.0717811
-1.26915 -0.909003 1.83588 0.0444962
-0.745294 -0.609612 -0.433603 0.00150243
-0.16484 -0.779068 -0.0928254 0.00799954
0.13247 -0.769799 -0.0698568 0.00486353
0.15258 -1.3639 0.439825 0.0386547
0.260712 -1.03435 -0.240607 0.00850164
0.957416 -1.03465 0.662989 0.0281349
0.204748 -1.66237 2.2975 0.0449959
-0.614673 -0.807933 -0.304764 0.00666435
-0.558893 -0.452783 -0.0708044 0.00730707
-1.18904 -0.524851 0.189597 0.00491724
-0.572467 -1.24674 0.377362 0.0286945
-1.04358 -1.30365 2.74024 0.109033
-1.20389 -1.22036 3.40364 0.130339
-1.61524 -0.757718 4.72386 0.0356843
-1.67835 -0.396344 3.64563 0.0312025
-2.14769 0.301744 13.7198 0.0648921
-1.62223 0.6658 3.94093 0.0425917
-0.99787 0.814444 0.0671564 0.0101641
-1.32327 0.3831 1.02707 0.0174985
-0.722859 -0.385383 0.380172 0.0207571
0.175611 -0.694967 0.0356256 0.00422481
-0.624361 -0.984674 -0.145106 0.00990905
0.202838 -0.856139 -0.200228 0.00335973
-0.348344 -0.751461 -0.154579 0.00682333
-0.807796 -0.828846 -0.220373 0.00917716
-1.05764 -0.500008 -0.0631404 0.00258943
-1.88091 -0.845426 11.0108 0.143646
-2.25551 -0.506998 17.7019 0.113714
-2.09665 0.162877 17.5662 0.178775
-1.96941 0.900516 14.6485 0.0910158
-1.85482 0.751149 8.88108 0.0674543
-1.03278 0.894044 0.452552 0.0173991
-1.09638 0.841763 0.482532 0.0276754
-0.945366 0.672767 -0.323069 0.00973529
-1.55926 1.03514 6.63649 0.155597
-1.06464 0.390657 0.417722 0.0115217
-1.28468 1.00693 2.62581 0.046463
-2.04441 1.32839 27.8476 0.5929
-1.60346 0.434169 2.73261 0.0229899
-1.59497 0.413998 2.67698 0.0204951
-1.22505 0.825516 1.11282 0.0371271
-0.91258 0.324237 1.11118 0.0161144
-0.910569 -0.298405 1.56822 0.0252905
-1.66331 -0.791421 5.66345 0.0770362
-1.5601 -0.696419 3.46309 0.0425955
-1.10248 -0.250626 2.56798 0.0746653
-1.27568 -0.460651 0.548722 0.00768338
-1.05107 -0.396057 0.367198 0.0143766
-1.43056 -1.08756 5.06773 0.0976146
-1.0324 -0.335337 0.933483 0.025999
-1.2659 0.198004 5.11572 0.112986
-0.859866 0.702702 -0.380586 0.0090503
-0.603591 0.294891 1.78669 0.0420157
-0.269788 -0.230138 1.83179 0.0285761
-0.0183664 0.20755 5.72366 0.0868652
-0.577936 -0.568952 -0.267088 0.00334391
0.240701 -0.157362 5.9172 0.138582
0.642879 -0.621891 -0.357818 0.00275875
0.287317 -0.858906 -0.216271 0.00321433
0.676143 -0.378291 0.440051 0.0129242
1.2567 -0.826952 1.24996 0.0364346
1.14268 -1.38984 4.52844 0.218705
1.26999 -0.737529 0.966983 0.0258221
0.37335 -0.437812 0.301047 0.00751702
-0.428695 0.315386 0.835371 0.0208519
-0.825912 0.833799 -0.202483 0.0135434
-1.25625 0.195113 5.03612 0.112676
-1.59977 0.677262 3.74635 0.0212666
-1.12461 -0.159172 8.64186 0.181808
-1.12461 -0.159172 8.63206 0.165307
-1.72715 -0.51714 4.52401 0.033744
-0.955439 -0.853491 0.0615216 0.0165137
-1.34163 -0.463159 0.839591 0.00764506
-0.923774 -0.512896 -0.259386 0.00511833
-1.02174 -1.00568 0.721154 0.0248647
-0.980567 -1.33956 2.65992 0.156967
-1.0065 -1.90541 10.9192 0.422324
-1.15339 -2.03769 16.2363 0.741426
-0.676066 -2.19447 14.0681 0.861996
0.0184305 -1.72638 3.18574 0.234447
0.793796 -1.03509 0.229058 0.0314888
0.226114 -1.65808 2.66363 0.167439
-0.637529 -1.01513 -0.100112 0.0215555
-0.888841 -0.448448 -0.0160605 0.0107214
-0.376968 -1.18862 0.0407267 0.0172444
-0.339538 -1.212 0.0444141 0.0207187
-0.691262 -1.07891 0.12409 0.0272416
-0.849657 -1.22673 1.26008 0.0806126
-1.68415 -0.732988 5.41599 0.0691489
-1.01361 -1.55533 5.03905 0.186012
-0.927463 -1.03989 0.57472 0.0417821
-0.198923 -1.76386 3.89924 0.16456
-0.348638 -1.70975 3.23408 0.216944
0.455262 -1.47607 1.37561 0.0572131
-0.312854 -1.01197 -0.245588 0.00715194
-0.729708 -0.191929 5.87322 0.0708016
-0.456166 0.314532 0.873657 0.0178246
0.180049 -0.162384 4.23491 0.0725797
0.871861 -0.474947 -0.162374 0.00778284
0.32285 -1.1562 -0.031047 0.023146
0.963652 -0.867933 0.0989993 0.0158753
0.560146 -0.329977 0.956982 0.0202398
-0.072564 0.253633 3.43528 0.0645405
0.430082 0.486751 0.0833391 0.00734944
1.16194 1.22109 3.15771 0.15148
0.594867 0.840212 -0.290988 0.00624701
0.765818 1.29159 1.12941 0.0694953
0.520796 0.757817 -0.269218 0.00345035
0.99968 1.48216 4.17153 0.203165
1.3563 1.2711 6.20615 0.169904
0.522658 0.718232 -0.269906 0.0034075
0.403504 1.15016 -0.0596707 0.0223638
0.0463246 0.339488 1.99777 0.0212267
-0.247511 0.316674 1.21898 0.0113474
0.0985126 -0.194989 5.13096 0.0903904
-0.491187 0.472619 -0.0170576 0.00432468
-0.278902 1.24044 0.0756734 0.019818
-0.568517 0.829983 -0.30303 0.00515718
-0.691243 1.06547 0.0873152 0.017016
-1.06849 1.36311 3.43679 0.13574
-1.33895 0.576665 0.887658 0.0109692
-1.40786 0.999944 4.10154 0.109692
-1.4687 0.80005 3.12726 0.0451491
-1.10914 1.41217 4.2557 0.136113
-0.229201 1.36634 0.544826 0.0636341
-1.04315 1.99348 13.6825 0.423047
-1.20912 1.8511 12.9135 0.535096
-1.55338 1.7162 17.7415 0.598071
-1.01006 0.83637 0.128652 0.0213401
-0.154718 0.0917379 18.5481 2.9127
0.156685 0.339771 1.57085 0.0235377
-0.40134 0.25533 1.9915 0.0349032
-0.0248258 0.472647 0.892857 0.0120158
-0.649834 0.545242 -0.331466 0.00312591
-1.39719 0.477066 1.11982 0.01071
-2.08525 0.526919 12.2856 0.0384666
-1.30636 1.15695 3.84516 0.0899233
-1.30636 1.15695 4.15315 0.126564
-1.2957 1.25028 4.68727 0.104507
-1.81729 0.433048 5.68172 0.0383481
-1.19125 0.23316 3.23391 0.070876
-0.443471 -0.408639 0.211981 0.00887443
0.0561759 -0.82166 -0.136609 0.0040737
0.568857 -1.07949 -0.0356064 0.0208597
0.686468 -0.289563 1.95204 0.0340694
1.50061 0.259464 3.44648 0.0409395
1.28525 0.784206 1.29707 0.0284817
0.520327 1.34446 0.645732 0.0483684
0.571076 1.1589 0.189306 0.0262676
0.206614 0.466149 0.679205 0.00688145
0.936169 0.32621 1.07522 0.0233212
0.921485 0.645561 -0.363974 0.00374362
0.22854 1.52029 1.29868 0.101108
-0.337612 0.90737 -0.250147 0.0067503
-0.354806 0.210228 3.58966 0.0745002
-0.203536 0.516496 0.47396 0.0125041
0.101914 0.152404 6.75594 0.142837
-0.271012 -0.543294 0.288445 0.00790232
0.337389 -0.887002 -0.245018 0.00692459
-0.528004 -1.20519 0.227568 0.0200151
-1.22388 -1.01477 2.03637 0.038824
-0.77472 -0.512901 -0.334061 0.0046834
-0.389979 -1.07545 -0.161684 0.0103347
-1.12752 -1.50804 5.31045 0.152274
-0.943201 -1.04854 0.712756 0.0511928
-1.45367 -1.13366 5.80316 0.101309
-1.79547 -0.976226 10.8419 0.150789
-0.905103 -0.27188 2.05852 0.0350841
-0.116522 0.451522 0.909512 0.018859
0.0403299 0.998612 -0.246809 0.00591864
-0.772748 1.00614 0.0766828 0.0196066
-0.361929 1.24627 0.149321 0.0148386
0.441146 1.66284 2.66831 0.130307
0.163724 1.67954 2.44555 0.123318
-0.260473 2.0152 7.95168 0.245298
-0.958706 1.59646 5.14454 0.178498
-0.992603 1.16224 1.37794 0.0466182
-0.885027 1.53186 3.65147 0.151929
-0.85557 1.7577 6.7362 0.269386
-0.526356 2.59057 27.8355 1.23841
-0.453974 2.39847 18.2104 0.545003
0.276387 2.59662 24.4694 0.828362
0.391222 2.55501 27.9005 1.65027
-0.29262 2.49931 22.5162 1.05405
-0.278229 1.6513 2.49098 0.133648
0.449473 1.33265 0.525787 0.0281883
0.0951772 1.95298 6.29956 0.202561
-0.167247 2.10748 9.7924 0.376107
-0.382792 1.34426 0.526432 0.06962
-0.642514 1.4617 1.80873 0.0698887
-0.418257 0.789015 -0.229349 0.00624966
-0.822139 0.634353 -0.443764 0.00163225
-0.117224 0.725782 0.00170983 0.00865835
0.16776 1.32012 0.275964 0.0329898
-0.0391624 1.25414 0.0828519 0.0213197
0.679338 0.53333 -0.34907 0.00377493
0.316061 0.818097 -0.205736 0.00613082
-0.383402 0.628096 -0.0292208 0.00533241
-0.0778238 0.884522 -0.200839 0.00299703
0.801606 1.48964 2.60981 0.158993
1.00039 1.13784 1.41395 0.0730665
0.143979 1.10276 -0.182617 0.0182698
-0.428516 1.45676 1.26464 0.0757717
-0.170363 1.33895 0.414032 0.0548274
-0.575027 0.892316 -0.257564 0.0108493
-1.09546 0.353932 0.760512 0.0210826
-1.47443 0.438202 1.63095 0.0195114
-1.19364 0.449707 0.332292 0.00822339
-1.32037 -0.407958 0.869767 0.0128022
-0.835275 -0.748894 -0.328489 0.00864696
-1.51642 -0.716219 3.01173 0.0250737
-1.51642 -0.716219 3.08389 0.0471366
-0.654365 -0.296856 1.74202 0.0174323
-1.3496 -0.843949 2.1704 0.0465359
-1.40574 -0.230313 4.05014 0.054048
-0.541102 0.55711 -0.204597 0.0045969
-0.0649382 1.1545 -0.16275 0.0244009
0.119572 1.98298 6.56065 0.188022
0.420424 1.75295 3.69144 0.17932
0.458524 1.50647 1.55147 0.06976
0.893383 1.52594 3.61133 0.0950287
0.486 1.60241 2.46168 0.0797599
1.347 1.25437 5.74102 0.188507
0.810548 1.48588 2.84636 0.118961
